CATAID,RA,DEC,NQ,Z_TONRY,DM_70_25_75
176781,174.04062,-2.00198,5,0.0744283,37.6394
176812,174.2469,-1.87471,5,0.0490667,36.6936
176955,174.94288,-1.87525,5,0.0593474,37.1235
176984,175.02764,-2.0178,5,0.0588969,37.1062
177010,175.29956,-1.96233,5,0.0554518,36.9697
177081,175.53933,-1.90905,5,0.021792,34.8843
177110,175.70652,-1.92919,5,0.0456887,36.5331
177143,175.90043,-1.97509,5,0.0492326,36.7012
177182,176.02027,-2.04076,5,0.0693467,37.4777
177185,176.04631,-1.96175,5,0.0749833,37.6564
177186,176.04897,-1.86569,5,0.0489014,36.686
177220,176.15532,-2.00275,5,0.0762545,37.695
177225,176.07412,-1.97377,5,0.0793985,37.7877
177228,176.09392,-1.98703,5,0.0755438,37.6735
177231,176.1064,-1.99667,5,0.0803596,37.8153
177232,176.10838,-1.95711,5,0.0781869,37.7524
177234,176.11437,-1.97375,5,0.0819415,37.8601
177244,176.13478,-1.94115,5,0.08082,37.8284
177247,176.13473,-1.97761,5,0.0780067,37.7471
177251,176.164,-1.95791,5,0.0771955,37.7231
177301,176.33795,-2.0298,5,0.0823715,37.8722
177303,176.34333,-1.87672,5,0.0282552,35.4603
177335,176.39367,-2.0283,5,0.0812099,37.8395
177338,176.41079,-2.01103,5,0.0810596,37.8353
177342,176.42565,-2.03113,5,0.0800884,37.8075
177345,176.43942,-1.95345,5,0.0791871,37.7815
177381,176.53563,-2.0348,5,0.078406,37.7588
177423,176.68468,-1.89477,5,0.0287186,35.4965
177426,176.69963,-1.88291,5,0.0748708,37.653
177434,176.79743,-1.88906,5,0.0961862,38.2304
177480,176.90503,-1.85195,5,0.0934024,38.1623
177514,177.02042,-1.87291,5,0.0940629,38.1787
177518,177.04433,-1.98919,5,0.00691227,32.365
177588,177.21004,-2.03227,5,0.00758321,32.5672
177594,177.12933,-2.04465,5,0.0296041,35.5639
177604,177.20118,-1.88439,5,0.0954739,38.2132
177606,177.24771,-2.00881,5,0.0298441,35.5819
177642,177.35701,-2.02217,5,0.0854815,37.9576
177644,177.36646,-1.92477,5,0.0853211,37.9532
177665,177.55429,-1.97189,5,0.08493,37.9426
177666,177.42684,-2.03723,5,0.0837392,37.9101
177667,177.43269,-1.92478,5,0.08457,37.9328
177670,177.44304,-1.9971,5,0.0845,37.9309
177672,177.44401,-2.00543,5,0.0858316,37.967
177711,177.6942,-1.96023,5,0.0211347,34.8164
177750,177.78254,-2.03706,5,0.0615411,37.2059
177805,178.05591,-2.03955,5,0.0818645,37.858
177814,178.16188,-1.96201,5,0.0866497,37.9889
177917,178.37672,-2.00978,5,0.0787794,37.7697
177969,178.46741,-1.97494,5,0.0772071,37.7234
177985,178.60693,-2.03894,5,0.0822126,37.8678
178031,178.74941,-2.03715,5,0.0787078,37.7676
178105,179.08783,-2.05952,5,0.0891991,38.0558
178110,179.13218,-1.885,5,0.0902598,38.0831
178189,179.5383,-2.05099,5,0.0221381,34.9191
178196,179.53877,-2.06647,5,0.0207805,34.7789
178197,179.57619,-1.95879,5,0.022338,34.9391
178300,179.9505,-1.94279,5,0.0224694,34.9521
178423,180.40316,-2.02142,5,0.05343,36.8858
178426,180.37443,-2.04149,5,0.05325,36.8782
178468,180.45728,-1.89096,5,0.0919956,38.1272
178541,180.75531,-1.914,5,0.0717099,37.5543
178561,180.82829,-2.01157,5,0.0715996,37.5508
178653,181.25442,-1.98433,5,0.0835215,37.9041
178678,181.43931,-1.91911,5,0.082379,37.8724
178709,181.5292,-1.89385,5,0.0824085,37.8733
178804,181.99385,-1.90591,5,0.0721939,37.5697
178886,182.29398,-1.90765,5,0.0713613,37.5432
178950,182.56763,-1.99304,5,0.0349668,35.9345
178988,182.7567,-1.87989,5,0.0351757,35.9478
179090,183.17568,-2.02373,5,0.0407402,36.276
179180,183.60458,-2.05606,5,0.0803745,37.8158
179183,183.63916,-1.89604,5,0.0968133,38.2456
179187,183.68996,-1.94279,5,0.0770298,37.7182
179194,183.67443,-1.93873,5,0.0969333,38.2484
179232,183.76135,-1.9561,5,0.0806436,37.8235
179327,184.29246,-1.90712,5,0.0221672,34.9221
179473,185.03081,-2.01307,5,0.0816867,37.8531
179540,185.31571,-2.00267,5,0.0636838,37.2837
179582,185.58043,-2.05158,5,0.022258,34.9311
179584,185.55596,-1.91156,5,0.0729127,37.5924
179617,185.71882,-2.01523,5,0.0729317,37.593
179664,185.90574,-1.99735,5,0.0665831,37.3851
179793,186.38183,-2.01731,5,0.0345324,35.9067
183792,173.5388,-1.59515,5,0.0240223,35.1003
183800,173.64428,-1.56902,5,0.079915,37.8026
183881,174.04468,-1.41757,5,0.0619018,37.2191
184010,174.53705,-1.59122,5,0.0773998,37.7291
184013,174.52736,-1.47648,5,0.07782,37.7416
184015,174.55786,-1.60206,5,0.0797927,37.799
184042,174.66403,-1.5372,5,0.0781702,37.7519
184044,174.68053,-1.54065,5,0.0791315,37.7799
184046,174.70807,-1.45817,5,0.0802825,37.8131
184047,174.71129,-1.5933,5,0.0775896,37.7348
184104,174.97507,-1.54011,5,0.0789904,37.7758
184122,175.05661,-1.54797,5,0.0479926,36.6437
184124,175.06021,-1.52605,5,0.0750454,37.6583
184202,175.47619,-1.45591,5,0.0945075,38.1896
184230,175.64881,-1.54419,5,0.0747233,37.6485
184261,175.86593,-1.59857,5,0.0450467,36.5013
184267,175.81648,-1.58481,5,0.0453372,36.5158
184268,175.82497,-1.54645,5,0.0786676,37.7664
184271,175.8873,-1.46658,5,0.0869272,37.9962
184281,175.80241,-1.54994,5,0.0216866,34.8735
184289,175.90768,-1.58383,5,0.0459778,36.5473
184308,175.96039,-1.6135,5,0.0747025,37.6478
184366,176.17553,-1.61432,5,0.030368,35.6205
184368,176.2103,-1.60132,5,0.0296361,35.5663
184404,176.2274,-1.49937,5,0.0977593,38.2681
184415,176.34197,-1.5652,5,0.0295955,35.5633
184454,176.45631,-1.48075,5,0.0976283,38.265
184519,176.71523,-1.48506,5,0.0928216,38.1479
184524,176.81916,-1.48669,5,0.0789644,37.7751
184550,176.95991,-1.61981,5,0.0957645,38.2202
184571,176.99559,-1.58748,5,0.0901175,38.0795
184575,177.02516,-1.55987,5,0.096395,38.2354
184576,177.02527,-1.59796,5,0.0843104,37.9258
184577,177.03916,-1.58497,5,0.0965551,38.2393
184579,177.08839,-1.49377,5,0.0820472,37.8631
184627,177.26367,-1.60867,5,0.0815963,37.8504
184648,177.40144,-1.45549,5,0.02066,34.7661
184650,177.30007,-1.55954,5,0.0826774,37.8807
184653,177.31895,-1.53641,5,0.0837285,37.9098
184658,177.34431,-1.5082,5,0.0835882,37.9059
184685,177.43886,-1.54988,5,0.0841586,37.9216
184686,177.47593,-1.61853,5,0.0855503,37.9594
184689,177.50138,-1.46336,5,0.081585,37.8501
184724,177.6738,-1.45502,5,0.0817346,37.8543
184809,178.07338,-1.43379,5,0.0849769,37.9439
184834,178.22274,-1.44927,5,0.0207011,34.7704
184926,178.48078,-1.46666,5,0.0782272,37.7536
184932,178.61013,-1.45865,5,0.0783567,37.7574
184977,178.62735,-1.5371,5,0.0836432,37.9075
185039,178.78946,-1.54459,5,0.0787467,37.7688
185085,178.97875,-1.60334,5,0.0655301,37.3487
185088,179.03856,-1.63305,5,0.0884574,38.0365
185157,179.32457,-1.55985,5,0.0897575,38.0702
185158,179.36287,-1.59527,5,0.0659689,37.3639
185224,179.58979,-1.45843,5,0.082958,37.8885
185265,179.69264,-1.46586,5,0.0229604,35
185282,179.79156,-1.55397,5,0.0531915,36.8757
185291,179.80472,-1.60448,5,0.0231391,35.0172
185322,179.83441,-1.64818,5,0.0826468,37.8799
185335,179.94359,-1.59182,5,0.0536916,36.8968
185365,180.01156,-1.61474,5,0.0534009,36.8845
185476,180.41846,-1.53806,5,0.0726217,37.5832
185563,180.78378,-1.49002,5,0.0834829,37.9031
185565,180.79013,-1.53036,5,0.0834028,37.9009
185567,180.80045,-1.48836,5,0.0836329,37.9072
185568,180.8059,-1.51861,5,0.0833226,37.8986
185592,180.93665,-1.52218,5,0.0969682,38.2492
185601,180.98877,-1.64071,5,0.0995913,38.3112
185622,181.08446,-1.53025,5,0.00674861,32.3126
185654,181.29863,-1.62131,5,0.0972569,38.2561
185681,181.33255,-1.5009,5,0.0720464,37.565
185789,181.80159,-1.55326,5,0.0761388,37.6915
185795,181.90153,-1.55413,5,0.0525102,36.8466
185863,182.07891,-1.46656,5,0.0256915,35.2493
185885,182.31677,-1.62165,5,0.0639517,37.2932
185954,182.53363,-1.56959,5,0.0834835,37.9031
186059,182.84052,-1.48359,5,0.0825303,37.8767
186105,182.98144,-1.56484,5,0.083671,37.9083
186202,183.4782,-1.61505,5,0.0383047,36.1381
186271,183.80763,-1.61931,5,0.06992,37.4966
186373,184.1612,-1.45185,5,0.00253637,30.1853
186378,184.18588,-1.61846,5,0.0922838,38.1345
186380,184.25791,-1.47977,5,0.022087,34.914
186405,184.38193,-1.54414,5,0.0758131,37.6817
186406,184.39506,-1.61144,5,0.0222519,34.9305
186439,184.59793,-1.51051,5,0.0706555,37.5205
186468,184.61766,-1.48576,5,0.0713862,37.544
186469,184.64493,-1.59864,5,0.0809475,37.8322
186470,184.65302,-1.51682,5,0.0703448,37.5105
186473,184.67213,-1.49536,5,0.0699142,37.4964
186476,184.67927,-1.52202,5,0.070615,37.5192
186500,184.82288,-1.51555,5,0.0751194,37.6607
186507,184.86533,-1.53265,5,0.0886048,38.0404
186538,185.0416,-1.62119,5,0.0703325,37.5101
186539,184.93259,-1.55748,5,0.0892452,38.0571
186573,185.0969,-1.51757,5,0.069611,37.4865
186575,185.10611,-1.61083,5,0.0701719,37.5048
186626,185.32418,-1.46795,5,0.0950391,38.2027
186742,185.6436,-1.54646,5,0.0230974,35.0132
186861,185.98722,-1.49969,5,0.026306,35.3018
186879,186.14767,-1.61603,5,0.0663302,37.3764
196948,133.39702,-0.71,5,0.0621686,37.2293
197419,135.20732,-0.71427,5,0.0417003,36.3285
197481,135.43601,-0.64756,5,0.0494408,36.7111
197555,135.80276,-0.75293,5,0.0493955,36.709
197842,137.33184,-0.70661,5,0.0948909,38.1993
197843,137.34977,-0.63914,5,0.0403836,36.2566
197862,137.39785,-0.66289,5,0.0558005,36.9842
197866,137.44616,-0.65183,5,0.0556008,36.9761
197958,137.90992,-0.715,5,0.0713328,37.5426
198277,138.77628,-0.71839,5,0.0550453,36.9534
198319,138.9928,-0.64679,5,0.062065,37.2254
198343,139.04118,-0.68882,5,0.0531361,36.8736
198347,139.06692,-0.78208,5,0.0756907,37.6782
198445,139.56399,-0.74109,5,0.0669566,37.398
198477,139.70752,-0.78408,5,0.0752472,37.6648
198584,140.06154,-0.72484,5,0.0710864,37.5346
198589,140.1319,-0.82726,5,0.0686347,37.4545
198631,140.21921,-0.76792,5,0.0568427,37.0261
198776,140.8331,-0.7172,5,0.0572094,37.0406
198817,140.975,-0.68264,5,0.0565501,37.0144
198821,141.05425,-0.68218,5,0.0832399,37.8966
198912,141.39255,-0.71394,5,0.0261075,35.2855
202480,129.92932,-0.33697,5,0.0532926,36.8805
202636,130.61722,-0.28354,5,0.052351,36.8402
202673,130.65275,-0.23097,5,0.05091,36.7772
202855,131.47471,-0.33604,5,0.0928425,38.1489
202902,131.59537,-0.37171,5,0.0784,37.7591
202974,131.94878,-0.38095,5,0.0518787,36.8197
203114,132.63599,-0.25283,5,0.0708462,37.5271
203118,132.70244,-0.21549,5,0.05376,36.9001
203140,132.74334,-0.22885,5,0.0880346,38.0259
203148,132.84017,-0.39515,5,0.0439024,36.444
203609,134.43863,-0.35664,5,0.0292868,35.5404
203649,134.58583,-0.39617,5,0.0717225,37.5551
203684,134.79004,-0.27212,5,0.0429153,36.3929
203729,135.04615,-0.30182,5,0.0429385,36.3941
203765,135.23706,-0.27561,5,0.0539621,36.9085
203794,135.36399,-0.41843,5,0.053984,36.9094
203833,135.45655,-0.39794,5,0.0539851,36.9095
203842,135.48564,-0.38519,5,0.0550364,36.9531
203958,136.00019,-0.33317,5,0.06228,37.2334
203998,136.14022,-0.31482,5,0.0285459,35.4835
204093,136.60418,-0.23779,5,0.0961722,38.2304
204096,136.52106,-0.26039,5,0.0409639,36.2886
204132,136.6661,-0.41378,5,0.0709571,37.5305
204377,137.7999,-0.23484,5,0.0554636,36.9705
204393,137.86875,-0.2645,5,0.0662157,37.3727
204490,138.39181,-0.25265,5,0.0713671,37.5437
204799,139.46166,-0.27844,5,0.0184107,34.514
204832,139.65673,-0.31595,5,0.0563652,37.007
204839,139.74624,-0.21643,5,0.0569464,37.0302
204868,139.84669,-0.21331,5,0.0396789,36.2172
204876,139.88435,-0.41005,5,0.03978,36.2229
204877,139.88495,-0.29991,5,0.0553164,36.9645
204906,139.92064,-0.36424,5,0.0560077,36.9926
204973,140.28388,-0.23104,5,0.0621879,37.2299
204983,140.30729,-0.23043,5,0.0560415,36.9939
205020,140.37273,-0.26886,5,0.0267128,35.3363
205032,140.4862,-0.26085,5,0.0703788,37.5117
205083,140.61091,-0.3402,5,0.0714816,37.5473
205085,140.6524,-0.40903,5,0.0551546,36.9578
205089,140.55533,-0.36338,5,0.0581266,37.0766
205093,140.6028,-0.41869,5,0.0542731,36.9214
205096,140.62156,-0.41116,5,0.0541832,36.9176
205097,140.64301,-0.39184,5,0.0566159,37.017
205154,140.66254,-0.38728,5,0.0595594,37.1318
205160,140.6815,-0.37748,5,0.0567064,37.0206
205161,140.68725,-0.34883,5,0.0594093,37.1261
205162,140.68638,-0.3146,5,0.0554049,36.9681
205166,140.70753,-0.27457,5,0.0561658,36.9989
205168,140.72566,-0.34797,5,0.0573775,37.0472
205178,140.75556,-0.39247,5,0.0572378,37.0417
205183,140.78946,-0.41686,5,0.0567677,37.023
205211,140.84796,-0.40348,5,0.0547161,36.9398
208589,129.63253,0.01242,5,0.0791724,37.7817
208871,130.58952,0.0859,5,0.077544,37.7339
208876,130.60862,0.13638,5,0.0518593,36.8189
208890,130.74364,0.20611,5,0.0513504,36.7966
208898,130.66832,0.17872,5,0.0790063,37.7768
208904,130.70953,0.1628,5,0.0792471,37.7838
208981,131.16681,0.15243,5,0.077762,37.7404
209048,131.60197,0.02802,5,0.0522532,36.836
209124,131.87053,0.17296,5,0.0978514,38.2707
209128,131.94238,0.08431,5,0.0977525,38.2684
209181,132.1252,0.17088,5,0.0591667,37.117
209184,132.1767,0.08723,5,0.0983764,38.2832
209185,132.18426,0.16849,5,0.052601,36.8509
209279,132.57563,0.05941,5,0.0378517,36.1119
209292,132.68694,0.20118,5,0.0996341,38.3127
209324,132.85366,0.0246,5,0.0539314,36.9073
209368,133.15802,0.12611,5,0.0672182,37.4071
209394,133.18234,0.10066,5,0.0677792,37.426
209414,133.20973,0.158,5,0.0266088,35.3279
209680,134.48906,0.1712,5,0.0539716,36.909
209681,134.49798,0.1712,5,0.0544824,36.9302
209697,134.57716,0.15618,5,0.0546134,36.9357
209698,134.61916,0.02347,5,0.0294942,35.5561
209701,134.52488,0.14623,5,0.0542224,36.9194
209706,134.57776,0.10439,5,0.0720914,37.5668
209743,134.67676,0.19143,5,0.0416814,36.3275
209793,134.96461,0.02232,5,0.053948,36.908
209807,135.02106,0.07965,5,0.0548593,36.9458
209830,135.19089,0.07113,5,0.0536703,36.8963
209832,135.21857,0.09682,5,0.0539908,36.9097
209856,135.30332,0.11654,5,0.0533111,36.8811
209876,135.55053,0.1812,5,0.0552959,36.9637
209899,135.59545,0.03925,5,0.0416328,36.3249
209900,135.68856,0.12372,5,0.0543869,36.9262
209984,136.03452,0.18182,5,0.077795,37.7412
210070,136.50004,0.00904,5,0.0599526,37.1469
210140,136.88853,0.0816,5,0.0788267,37.7714
210146,136.8144,0.05489,5,0.0949026,38.1996
210147,136.81838,0.10507,5,0.095383,38.2113
210148,136.83579,0.10839,5,0.0960439,38.2273
210179,136.94093,0.05794,5,0.0884674,38.0371
210181,137.03856,0.00673,5,0.095366,38.2109
210228,137.12629,0.20567,5,0.0525616,36.8491
210230,137.16999,0.19596,5,0.0597396,37.1388
210255,137.26874,0.06213,5,0.0792616,37.7841
210256,137.29947,0.008,5,0.0766694,37.7077
210257,137.31654,0.03328,5,0.0775805,37.7348
210375,138.22591,0.09078,5,0.0555776,36.9752
210379,138.12369,0.13216,5,0.0558966,36.9881
210411,138.30621,0.14923,5,0.0549976,36.9514
210611,138.91733,0.18558,5,0.0713918,37.5444
210643,139.07033,0.19941,5,0.0930866,38.1548
210660,139.17576,0.20558,5,0.0177795,34.4372
210668,139.22379,0.19139,5,0.0930382,38.1536
210669,139.22488,0.06287,5,0.0889042,38.0485
210717,139.36374,0.15213,5,0.0705458,37.5172
210748,139.52456,0.19323,5,0.0921606,38.1316
210781,139.64824,0.05989,5,0.0565041,37.0125
210819,139.80974,0.13941,5,0.0704806,37.5151
210827,139.89831,0.00116,5,0.0682296,37.441
210909,140.28622,0.08059,5,0.0244926,35.1442
210948,140.52187,0.15092,5,0.0706184,37.5195
210964,140.62656,0.14729,5,0.0267142,35.3364
214431,130.28389,0.57605,5,0.0428249,36.3883
214462,130.35114,0.53026,5,0.0520248,36.8261
214474,130.35587,0.61877,5,0.0517543,36.8143
214543,130.5405,0.52128,5,0.0791736,37.7817
214623,130.86215,0.44398,5,0.0517918,36.816
214727,131.15067,0.45937,5,0.0710244,37.5328
214743,131.22959,0.47386,5,0.098282,38.281
214777,131.50742,0.50775,5,0.0708689,37.5278
214860,131.89667,0.56183,5,0.0594227,37.1269
214895,131.97908,0.56667,5,0.059544,37.1315
214951,132.35747,0.42527,5,0.0999393,38.3198
215039,132.5824,0.56616,5,0.0682805,37.4429
215047,132.64227,0.49245,5,0.0653386,37.3425
215051,132.66663,0.57,5,0.0461096,36.5542
215052,132.66341,0.46016,5,0.0535773,36.8924
215053,132.66673,0.44104,5,0.0532271,36.8776
215160,132.92164,0.57248,5,0.0521389,36.831
215166,132.97351,0.58861,5,0.0522896,36.8375
215289,133.50576,0.55897,5,0.0586629,37.0976
215292,133.53548,0.49857,5,0.0292206,35.5354
215335,133.6439,0.48504,5,0.0542304,36.9198
215579,134.25335,0.50553,5,0.054178,36.9176
215698,134.94341,0.58294,5,0.0119484,33.5644
215812,135.43833,0.52187,5,0.0192243,34.6098
215816,135.42351,0.58275,5,0.0539118,36.9064
215821,135.53483,0.59558,5,0.0716814,37.5538
216028,136.26505,0.52857,5,0.0784374,37.7601
216111,136.74583,0.54277,5,0.0547385,36.9408
216149,137.02441,0.57333,5,0.0548016,36.9434
216155,136.94548,0.57513,5,0.0545505,36.933
216159,137.00191,0.4476,5,0.0964753,38.2377
216166,137.04077,0.49225,5,0.078697,37.7677
216184,137.17432,0.4847,5,0.0196428,34.6571
216187,137.08181,0.54598,5,0.0962858,38.2332
216219,137.27355,0.47039,5,0.0952972,38.2092
216293,137.563,0.56046,5,0.0950202,38.2025
216396,138.01796,0.4218,5,0.0557644,36.9828
216401,138.02438,0.44889,5,0.0555743,36.975
216514,138.55705,0.42757,5,0.0540486,36.9121
216643,139.12105,0.60351,5,0.0714328,37.5457
216670,139.20847,0.57275,5,0.0294855,35.5553
216672,139.21764,0.52057,5,0.0581199,37.0764
216716,139.38085,0.42823,5,0.0925387,38.1411
216736,139.49749,0.61166,5,0.0927598,38.1466
216817,139.9374,0.43561,5,0.0911734,38.1067
216843,140.19243,0.60474,5,0.0247619,35.1684
216846,140.09784,0.52422,5,0.0859893,37.9715
216848,140.17403,0.52049,5,0.0891135,38.0539
216860,140.10949,0.48477,5,0.0890729,38.0528
216897,140.30458,0.42708,5,0.0746596,37.6468
217009,140.81166,0.43078,5,0.0577166,37.0606
217011,140.82537,0.56143,5,0.0887599,38.0447
217073,141.12203,0.60347,5,0.0716744,37.5534
217080,141.17896,0.59415,5,0.0855601,37.9599
217081,141.17964,0.55989,5,0.071515,37.5483
218681,139.25051,0.84406,5,0.039119,36.1854
218688,139.60747,0.84956,5,0.0881452,38.0287
218713,140.01003,0.8442,5,0.0595789,37.1326
218796,141.45798,0.89652,5,0.0573313,37.0454
219725,178.84554,1.57207,5,0.0779464,37.7453
219727,178.87862,1.55086,5,0.0796284,37.7943
219729,178.8972,1.59569,5,0.0797983,37.7992
219798,179.18538,1.58795,5,0.066341,37.3767
219831,179.34421,1.49514,5,0.0486896,36.6763
219833,179.2918,1.49522,5,0.096647,38.2415
219923,179.63458,1.57773,5,0.0794246,37.7885
219963,179.78287,1.64355,5,0.0800545,37.8066
219964,179.78754,1.57135,5,0.0797944,37.7991
219965,179.83766,1.51855,5,0.0793338,37.7858
219992,179.9052,1.49603,5,0.0794236,37.7884
220031,180.28412,1.55265,5,0.0864299,37.983
220066,180.4004,1.56861,5,0.0921761,38.1318
220112,180.52255,1.52588,5,0.0214662,34.8509
220120,180.54055,1.64859,5,0.0798305,37.8002
220162,180.73558,1.48521,5,0.0854768,37.9575
220170,180.67877,1.52611,5,0.0198889,34.682
220216,180.79112,1.55032,5,0.0795893,37.7932
220217,180.79255,1.58002,5,0.0797393,37.7976
220218,180.81806,1.63549,5,0.0489625,36.6889
220221,180.81858,1.61183,5,0.0800194,37.8056
220275,180.92611,1.45733,5,0.0224656,34.9517
220282,180.98968,1.4685,5,0.0836133,37.9067
220287,181.02249,1.4769,5,0.0838935,37.9144
220326,181.08334,1.56764,5,0.0224561,34.9508
220328,181.06938,1.5463,5,0.0221237,34.9178
220330,181.10493,1.64734,5,0.024572,35.1505
220332,181.17452,1.6027,5,0.0220017,34.9055
220333,181.18109,1.50689,5,0.082631,37.8795
220371,181.23743,1.50834,5,0.0218983,34.8951
220372,181.28942,1.55931,5,0.0228798,34.9922
220374,181.32843,1.63763,5,0.0205743,34.7569
220393,181.39972,1.50665,5,0.0678023,37.4264
220394,181.41941,1.59349,5,0.0221846,34.9238
220396,181.4197,1.57507,5,0.0212111,34.8244
220398,181.39534,1.57125,5,0.0805673,37.8213
220402,181.4956,1.48579,5,0.0798361,37.8004
220403,181.34797,1.4572,5,0.0821998,37.8674
220437,181.59513,1.47201,5,0.0796454,37.7949
220439,181.6316,1.61663,5,0.0213134,34.8351
220460,181.7687,1.52668,5,0.0834988,37.9035
220463,181.74159,1.48067,5,0.0836693,37.9082
220464,181.74697,1.50435,5,0.0877741,38.0187
220465,181.75305,1.4975,5,0.0857718,37.9654
220499,181.8585,1.54557,5,0.0490676,36.6937
220501,181.90711,1.53613,5,0.0787724,37.7696
220502,181.90866,1.5742,5,0.0218117,34.8863
220508,181.80456,1.54265,5,0.0785928,37.7643
220511,181.83442,1.55414,5,0.078963,37.7751
220515,181.88322,1.63736,5,0.0214929,34.8536
220578,182.17819,1.45634,5,0.0204312,34.7415
220602,182.30692,1.60684,5,0.049936,36.7332
220603,182.30866,1.65732,5,0.0819836,37.8614
220656,182.59952,1.52028,5,0.0766561,37.7071
220657,182.62444,1.55818,5,0.0850056,37.9448
220687,182.83293,1.49246,5,0.00927476,33.0066
220839,183.49495,1.64477,5,0.0505098,36.759
220876,183.69334,1.5965,5,0.0841481,37.9214
220945,183.95142,1.60802,5,0.072653,37.5843
220951,184.03381,1.61066,5,0.0509472,36.7784
220954,183.96508,1.48886,5,0.074986,37.6566
221013,184.30858,1.58881,5,0.0759647,37.6863
221015,184.34089,1.59913,5,0.0761746,37.6926
221017,184.34142,1.57771,5,0.0761947,37.6933
221050,184.35339,1.61027,5,0.0509251,36.7775
221053,184.42379,1.54961,5,0.0744322,37.6396
221094,184.51317,1.52741,5,0.0750125,37.6574
221194,185.1153,1.46971,5,0.0074431,32.526
221205,185.2177,1.5375,5,0.0779912,37.7467
221277,185.42873,1.52474,5,0.0786906,37.7672
221281,185.51523,1.45861,5,0.0807226,37.8258
221283,185.52502,1.57698,5,0.0918851,38.1245
221331,185.62391,1.5136,5,0.0805614,37.8212
221332,185.67126,1.63736,5,0.0925846,38.1421
221334,185.54253,1.61405,5,0.0816529,37.8521
221339,185.62488,1.47549,5,0.0805316,37.8203
221341,185.64468,1.58732,5,0.0800404,37.8063
221375,185.82534,1.48687,5,0.0290523,35.5222
221447,186.03236,1.59363,5,0.0774447,37.7306
221448,186.04957,1.50081,5,0.0775049,37.7324
221481,186.16121,1.54527,5,0.0268205,35.3448
221525,186.43764,1.56857,5,0.0804053,37.8167
221526,186.29803,1.50675,5,0.080847,37.8293
226880,211.03128,1.29499,5,0.0336982,35.8528
226897,211.29266,1.4014,5,0.0590563,37.113
227036,211.82818,1.28195,5,0.0356579,35.9789
227093,212.04869,1.26318,5,0.077441,37.7311
227095,212.15873,1.34525,5,0.0963555,38.2352
227123,212.19793,1.31797,5,0.0485334,36.6697
227176,212.5092,1.26316,5,0.0267631,35.3407
227223,212.67106,1.33941,5,0.055552,36.9745
